"name","essround","edition","proddate","idno","cntry","dweight","pweight","prtvgde1","prtvgde2","prtclgde","imbgeco","rlgdnade","ctzcntr","gndr","agea","edulvlb","uemp3m","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",66253,"DE",0.9958686,2.9929698,1,1,1,5,6666,1,2,64,322,1,0.00012835317,169,2365
"ESS11e01",11,"1.0","20.06.2024",66260,"DE",0.9958686,2.9929698,2,5,55,9,6666,1,1,21,313,2,0.00012835317,186,2242
"ESS11e01",11,"1.0","20.06.2024",66262,"DE",0.9958686,2.9929698,66,66,77,5,6666,1,2,30,423,2,0.00012835317,211,2278
"ESS11e01",11,"1.0","20.06.2024",66274,"DE",0.9958687,2.9929698,4,4,4,6,6666,1,2,58,610,2,0.00012835316,137,2310
"ESS11e01",11,"1.0","20.06.2024",66284,"DE",0.99586856,2.9929698,1,1,1,6,1,1,1,82,710,2,0.00012835317,210,2277
"ESS11e01",11,"1.0","20.06.2024",66303,"DE",0.9958686,2.9929698,2,5,66,6,1,1,2,90,212,2,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",66304,"DE",0.99586856,2.9929698,77,77,77,5,1,1,2,33,720,2,0.00012835317,127,2293
"ESS11e01",11,"1.0","20.06.2024",66328,"DE",0.9958686,2.9929698,4,4,66,8,6666,1,2,23,422,2,0.00012835317,164,2357
"ESS11e01",11,"1.0","20.06.2024",66344,"DE",0.9958686,2.9929698,7,2,66,5,6666,1,2,59,322,1,0.00012835317,170,2374
"ESS11e01",11,"1.0","20.06.2024",66350,"DE",0.9958687,2.9929698,55,2,66,4,6666,1,2,24,322,2,0.00012835316,156,2370
"ESS11e01",11,"1.0","20.06.2024",66369,"DE",0.9958686,2.9929698,88,1,1,6,1,1,1,33,610,2,0.00012835317,153,2339
"ESS11e01",11,"1.0","20.06.2024",66385,"DE",1.0310322,2.9929698,4,4,4,8,6666,1,2,46,720,2,0.00012397567,126,2527
"ESS11e01",11,"1.0","20.06.2024",66386,"DE",1.0214955,2.9929698,55,55,55,6,6666,1,2,33,610,2,0.0001251331,196,2458
"ESS11e01",11,"1.0","20.06.2024",66407,"DE",1.0214955,2.9929698,2,2,2,3,2,1,2,65,212,2,0.0001251331,196,2529
"ESS11e01",11,"1.0","20.06.2024",66409,"DE",0.9958686,2.9929698,1,1,1,5,1,1,1,82,520,2,0.00012835317,159,2349
"ESS11e01",11,"1.0","20.06.2024",66412,"DE",0.99586856,2.9929698,1,1,1,10,1,1,1,74,322,2,0.00012835317,210,2277
"ESS11e01",11,"1.0","20.06.2024",66416,"DE",1.0174682,2.9929698,2,6,66,7,6666,1,1,58,322,1,0.00012562839,197,2613
"ESS11e01",11,"1.0","20.06.2024",66425,"DE",0.9958686,2.9929698,6,5,6,3,2,1,2,59,520,1,0.00012835317,171,2376
"ESS11e01",11,"1.0","20.06.2024",66428,"DE",0.9958686,2.9929698,66,66,66,5,6666,1,2,16,113,2,0.00012835317,202,2263
"ESS11e01",11,"1.0","20.06.2024",66429,"DE",1.0216119,2.9929698,88,6,6,8,6666,1,1,70,720,2,0.00012511884,134,2472
"ESS11e01",11,"1.0","20.06.2024",66448,"DE",0.9958686,2.9929698,66,66,2,10,1,1,1,77,520,2,0.00012835317,200,2260
"ESS11e01",11,"1.0","20.06.2024",66463,"DE",0.9958686,2.9929698,1,1,66,4,1,1,2,82,213,2,0.00012835317,167,2364
"ESS11e01",11,"1.0","20.06.2024",66492,"DE",0.99586856,2.9929698,2,4,66,6,6666,1,2,50,322,2,0.00012835317,162,2354
"ESS11e01",11,"1.0","20.06.2024",66534,"DE",0.9958686,2.9929698,2,4,1,7,6666,1,1,41,720,2,0.00012835317,173,2381
"ESS11e01",11,"1.0","20.06.2024",66561,"DE",0.99586856,2.9929698,1,1,1,9,6666,1,1,59,322,2,0.00012835317,142,2319
"ESS11e01",11,"1.0","20.06.2024",66586,"DE",0.9958686,2.9929698,2,1,66,5,6666,1,2,36,520,2,0.00012835317,212,2281
"ESS11e01",11,"1.0","20.06.2024",66595,"DE",0.9958686,2.9929698,66,66,66,2,6,2,2,28,212,2,0.00012835317,133,2305
"ESS11e01",11,"1.0","20.06.2024",66603,"DE",0.9958686,2.9929698,4,2,66,5,2,1,2,35,322,2,0.00012835317,139,2314
"ESS11e01",11,"1.0","20.06.2024",66605,"DE",0.9958686,2.9929698,66,66,66,8,6666,1,1,28,213,1,0.00012835317,200,2259
"ESS11e01",11,"1.0","20.06.2024",66631,"DE",0.9958686,2.9929698,6,6,6,3,2,1,1,38,520,1,0.00012835317,129,2296
"ESS11e01",11,"1.0","20.06.2024",66647,"DE",0.99586856,2.9929698,2,4,2,7,6666,1,1,52,610,2,0.00012835317,184,2238
"ESS11e01",11,"1.0","20.06.2024",66690,"DE",0.9958686,2.9929698,88,88,66,5,2,1,2,65,422,2,0.00012835317,149,2332
"ESS11e01",11,"1.0","20.06.2024",66694,"DE",0.9958687,2.9929698,4,88,66,6,1,1,2,23,313,2,0.00012835316,157,2344
"ESS11e01",11,"1.0","20.06.2024",66696,"DE",0.9958686,2.9929698,1,1,66,2,6,1,2,22,213,2,0.00012835317,165,2358
"ESS11e01",11,"1.0","20.06.2024",66709,"DE",0.9958686,2.9929698,2,5,66,7,6666,1,1,22,312,2,0.00012835317,172,2379
"ESS11e01",11,"1.0","20.06.2024",66721,"DE",0.9958686,2.9929698,77,77,77,4,2,1,1,72,720,2,0.00012835317,175,2383
"ESS11e01",11,"1.0","20.06.2024",66744,"DE",0.9958686,2.9929698,3,3,66,7,6666,1,1,44,720,1,0.00012835317,142,2320
"ESS11e01",11,"1.0","20.06.2024",66748,"DE",0.9958686,2.9929698,1,1,1,7,1,1,2,60,720,2,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",66750,"DE",0.9958686,2.9929698,66,66,1,7,4,2,1,53,720,2,0.00012835317,152,2338
"ESS11e01",11,"1.0","20.06.2024",66770,"DE",1.0259684,2.9929698,4,4,4,10,6666,1,1,22,313,2,0.00012458755,176,2714
"ESS11e01",11,"1.0","20.06.2024",66775,"DE",0.9958686,2.9929698,1,4,1,8,2,1,1,79,520,2,0.00012835317,144,2323
"ESS11e01",11,"1.0","20.06.2024",66780,"DE",0.9958686,2.9929698,3,3,3,4,6666,1,1,78,720,2,0.00012835317,180,2391
"ESS11e01",11,"1.0","20.06.2024",66803,"DE",0.99586856,2.9929698,4,2,4,9,2,1,2,70,720,2,0.00012835317,141,2317
"ESS11e01",11,"1.0","20.06.2024",66812,"DE",1.0219342,2.9929698,66,66,1,7,1,2,1,51,520,2,0.00012507937,202,2632
"ESS11e01",11,"1.0","20.06.2024",66835,"DE",0.9958686,2.9929698,4,4,4,7,6666,1,1,74,520,2,0.00012835317,191,2251
"ESS11e01",11,"1.0","20.06.2024",66846,"DE",0.9958687,2.9929698,1,1,1,8,1,1,1,41,322,2,0.00012835316,132,2302
"ESS11e01",11,"1.0","20.06.2024",66847,"DE",0.9958686,2.9929698,1,1,66,6,6666,1,1,49,321,2,0.00012835317,189,2247
"ESS11e01",11,"1.0","20.06.2024",66856,"DE",0.9958687,2.9929698,6,6,6,3,6666,1,2,37,422,2,0.00012835316,178,2388
"ESS11e01",11,"1.0","20.06.2024",66893,"DE",0.9958686,2.9929698,88,88,66,6,1,1,2,74,322,2,0.00012835317,165,2359
"ESS11e01",11,"1.0","20.06.2024",66914,"DE",0.9958686,2.9929698,4,2,4,8,1,1,1,56,520,1,0.00012835317,190,2250
"ESS11e01",11,"1.0","20.06.2024",66918,"DE",1.1768914,2.9929698,1,1,66,5,6666,1,2,47,520,2,0.00010861061,198,2256
"ESS11e01",11,"1.0","20.06.2024",66949,"DE",0.9958686,2.9929698,66,66,66,5,2,1,2,15,212,2,0.00012835317,211,2279
"ESS11e01",11,"1.0","20.06.2024",66951,"DE",0.9958686,2.9929698,1,1,1,6,2,1,1,87,520,2,0.00012835317,164,2356
"ESS11e01",11,"1.0","20.06.2024",66955,"DE",1.0216119,2.9929698,55,55,66,3,6666,1,2,60,322,1,0.00012511884,134,2700
"ESS11e01",11,"1.0","20.06.2024",66974,"DE",0.99586856,2.9929698,2,2,2,5,2,1,2,36,322,2,0.00012835317,210,2276
"ESS11e01",11,"1.0","20.06.2024",67019,"DE",0.9958686,2.9929698,88,3,66,7,4,1,2,58,520,2,0.00012835317,169,2365
"ESS11e01",11,"1.0","20.06.2024",67049,"DE",0.9958686,2.9929698,5,5,5,6,1,1,1,32,610,2,0.00012835317,133,2304
"ESS11e01",11,"1.0","20.06.2024",67064,"DE",0.99586856,2.9929698,1,1,66,6,1,1,2,90,423,2,0.00012835317,127,2292
"ESS11e01",11,"1.0","20.06.2024",67097,"DE",0.9958686,2.9929698,1,1,1,6,2,1,2,75,520,1,0.00012835317,176,2384
"ESS11e01",11,"1.0","20.06.2024",67123,"DE",1.0186515,2.9929698,5,2,5,7,2,1,1,26,610,2,0.00012548246,183,2687
"ESS11e01",11,"1.0","20.06.2024",67132,"DE",0.9958686,2.9929698,88,88,66,1,6666,1,2,62,322,1,0.00012835317,124,2288
"ESS11e01",11,"1.0","20.06.2024",67162,"DE",0.99586856,2.9929698,4,4,4,5,6666,1,2,58,322,1,0.00012835317,127,2292
"ESS11e01",11,"1.0","20.06.2024",67180,"DE",0.9958686,2.9929698,2,9,9,7,6666,1,2,36,620,2,0.00012835317,161,2352
"ESS11e01",11,"1.0","20.06.2024",67224,"DE",0.9958686,2.9929698,5,5,5,6,6666,1,2,59,422,2,0.00012835317,161,2353
"ESS11e01",11,"1.0","20.06.2024",67229,"DE",1.0214955,2.9929698,66,66,6,2,1,1,2,27,520,2,0.0001251331,196,2436
"ESS11e01",11,"1.0","20.06.2024",67258,"DE",0.99586856,2.9929698,77,77,66,88,2,1,2,90,322,2,0.00012835317,146,2325
"ESS11e01",11,"1.0","20.06.2024",67268,"DE",0.9958686,2.9929698,1,2,66,3,1,1,1,40,520,2,0.00012835317,152,2337
"ESS11e01",11,"1.0","20.06.2024",67295,"DE",0.9958686,2.9929698,2,2,2,5,1,1,2,51,321,2,0.00012835317,184,2239
"ESS11e01",11,"1.0","20.06.2024",67321,"DE",0.9958686,2.9929698,66,66,66,8,2,1,1,55,520,1,0.00012835317,185,2240
"ESS11e01",11,"1.0","20.06.2024",67346,"DE",0.9958686,2.9929698,66,66,66,1,6666,1,1,59,322,2,0.00012835317,158,2346
"ESS11e01",11,"1.0","20.06.2024",67391,"DE",0.9958686,2.9929698,88,88,5,6,6666,1,2,44,423,2,0.00012835317,188,2246
"ESS11e01",11,"1.0","20.06.2024",67399,"DE",0.9958686,2.9929698,66,66,55,4,4,1,2,64,322,2,0.00012835317,152,2338
"ESS11e01",11,"1.0","20.06.2024",67430,"DE",0.9958687,2.9929698,88,88,66,0,2,1,2,61,322,1,0.00012835316,205,2234
"ESS11e01",11,"1.0","20.06.2024",67437,"DE",1.0219342,2.9929698,66,66,66,5,6666,2,2,24,610,2,0.00012507937,202,2688
"ESS11e01",11,"1.0","20.06.2024",67446,"DE",0.99586856,2.9929698,7,3,66,8,6,1,1,42,312,2,0.00012835317,189,2248
"ESS11e01",11,"1.0","20.06.2024",67448,"DE",0.9958686,2.9929698,88,88,66,5,1,1,1,25,322,2,0.00012835317,149,2331
"ESS11e01",11,"1.0","20.06.2024",67452,"DE",1.0276766,2.9929698,3,3,66,6,2,1,1,38,422,2,0.00012438047,174,2418
"ESS11e01",11,"1.0","20.06.2024",67459,"DE",0.9958686,2.9929698,1,1,6,3,1,1,1,50,520,2,0.00012835317,193,2254
"ESS11e01",11,"1.0","20.06.2024",67466,"DE",0.9958686,2.9929698,4,4,4,8,1,1,1,37,520,2,0.00012835317,145,2368
"ESS11e01",11,"1.0","20.06.2024",67476,"DE",0.9958686,2.9929698,66,66,66,8,2,1,1,59,322,2,0.00012835317,132,2303
"ESS11e01",11,"1.0","20.06.2024",67477,"DE",0.9958686,2.9929698,77,77,66,7,6666,1,2,59,322,2,0.00012835317,147,2328
"ESS11e01",11,"1.0","20.06.2024",67504,"DE",1.0219342,2.9929698,66,66,4,5,1,2,2,68,720,2,0.00012507937,202,2485
"ESS11e01",11,"1.0","20.06.2024",67515,"DE",0.9958686,2.9929698,5,5,5,10,1,1,2,47,322,2,0.00012835317,167,2363
"ESS11e01",11,"1.0","20.06.2024",67542,"DE",0.9958686,2.9929698,7,1,66,8,2,1,2,83,720,2,0.00012835317,175,2383
"ESS11e01",11,"1.0","20.06.2024",67555,"DE",0.9958686,2.9929698,5,5,66,5,2,1,2,83,322,2,0.00012835317,155,2343
"ESS11e01",11,"1.0","20.06.2024",67571,"DE",0.9958686,2.9929698,6,6,66,2,6666,1,2,55,322,2,0.00012835317,171,2376
"ESS11e01",11,"1.0","20.06.2024",67572,"DE",1.0175319,2.9929698,77,77,66,4,6666,1,2,55,321,2,0.00012562053,163,2609
"ESS11e01",11,"1.0","20.06.2024",67573,"DE",0.9958686,2.9929698,1,6,6,1,2,1,1,49,720,2,0.00012835317,184,2239
"ESS11e01",11,"1.0","20.06.2024",67582,"DE",0.9958686,2.9929698,4,4,4,10,6666,1,1,54,520,2,0.00012835317,154,2341
"ESS11e01",11,"1.0","20.06.2024",67585,"DE",0.9958686,2.9929698,5,5,1,5,6666,1,1,53,720,2,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",67604,"DE",0.9958686,2.9929698,66,66,66,0,2,1,2,58,322,1,0.00012835317,200,2260
"ESS11e01",11,"1.0","20.06.2024",67611,"DE",0.9958686,2.9929698,6,6,66,5,6666,1,2,76,213,2,0.00012835317,124,2289
"ESS11e01",11,"1.0","20.06.2024",67620,"DE",0.9958686,2.9929698,1,1,1,8,6666,1,1,65,720,2,0.00012835317,188,2246
"ESS11e01",11,"1.0","20.06.2024",67626,"DE",0.9958686,2.9929698,2,2,66,6,6666,1,1,32,422,2,0.00012835317,138,2312
"ESS11e01",11,"1.0","20.06.2024",67647,"DE",0.9958686,2.9929698,7,2,2,3,2,1,1,75,800,2,0.00012835317,176,2384
"ESS11e01",11,"1.0","20.06.2024",67667,"DE",0.9958686,2.9929698,66,66,66,6,6666,2,2,28,720,1,0.00012835317,145,2369
"ESS11e01",11,"1.0","20.06.2024",67681,"DE",0.9958686,2.9929698,3,3,66,3,6666,1,1,68,322,2,0.00012835317,175,2382
"ESS11e01",11,"1.0","20.06.2024",67691,"DE",1.0310322,2.9929698,2,2,2,7,6666,1,1,31,720,2,0.00012397567,126,2397
"ESS11e01",11,"1.0","20.06.2024",67694,"DE",0.99586856,2.9929698,1,1,66,7,4,1,2,38,423,2,0.00012835317,209,2274
"ESS11e01",11,"1.0","20.06.2024",67695,"DE",0.9958686,2.9929698,4,4,4,7,6666,1,1,69,610,2,0.00012835317,200,2260
"ESS11e01",11,"1.0","20.06.2024",67700,"DE",0.9958686,2.9929698,6,5,6,7,6666,1,1,70,800,2,0.00012835317,176,2384
"ESS11e01",11,"1.0","20.06.2024",67708,"DE",0.99586856,2.9929698,66,66,66,0,1,1,2,39,322,1,0.00012835317,206,2268
"ESS11e01",11,"1.0","20.06.2024",67715,"DE",0.9958686,2.9929698,88,4,4,9,2,1,2,68,322,2,0.00012835317,192,2232
"ESS11e01",11,"1.0","20.06.2024",67741,"DE",0.9958686,2.9929698,2,2,66,1,6666,1,2,58,322,2,0.00012835317,133,2304
"ESS11e01",11,"1.0","20.06.2024",67765,"DE",0.9958686,2.9929698,1,1,1,6,1,1,1,80,322,2,0.00012835317,167,2364
"ESS11e01",11,"1.0","20.06.2024",67772,"DE",0.9958687,2.9929698,2,4,66,9,1,1,1,69,720,2,0.00012835316,141,2318
"ESS11e01",11,"1.0","20.06.2024",67798,"DE",0.9958686,2.9929698,1,1,66,2,1,1,1,67,720,1,0.00012835317,181,2367
"ESS11e01",11,"1.0","20.06.2024",67807,"DE",1.0219342,2.9929698,1,1,66,8,3,1,1,55,520,2,0.00012507937,202,2449
"ESS11e01",11,"1.0","20.06.2024",67809,"DE",1.0276766,2.9929698,66,66,66,3,6666,1,1,54,322,1,0.00012438047,174,2398
"ESS11e01",11,"1.0","20.06.2024",67822,"DE",0.9958686,2.9929698,1,4,4,3,1,1,2,53,422,1,0.00012835317,192,2231
"ESS11e01",11,"1.0","20.06.2024",67832,"DE",0.9958686,2.9929698,66,66,6,5,2,1,2,79,720,2,0.00012835317,154,2340
"ESS11e01",11,"1.0","20.06.2024",67846,"DE",0.9958686,2.9929698,1,1,1,2,6666,1,1,40,520,2,0.00012835317,202,2263
"ESS11e01",11,"1.0","20.06.2024",67855,"DE",0.9958686,2.9929698,4,4,4,7,1,1,2,77,322,2,0.00012835317,167,2364
"ESS11e01",11,"1.0","20.06.2024",67871,"DE",0.99586856,2.9929698,2,2,2,8,6666,1,1,25,620,2,0.00012835317,171,2377
"ESS11e01",11,"1.0","20.06.2024",67872,"DE",0.9958686,2.9929698,55,55,55,5,6666,1,2,61,322,1,0.00012835317,169,2230
"ESS11e01",11,"1.0","20.06.2024",67887,"DE",0.9958686,2.9929698,6,6,66,5,6666,1,1,24,322,2,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",67898,"DE",0.9958686,2.9929698,1,2,1,5,6666,1,2,66,322,2,0.00012835317,144,2324
"ESS11e01",11,"1.0","20.06.2024",67899,"DE",0.9958686,2.9929698,4,4,4,7,6666,1,1,64,322,1,0.00012835317,207,2270
"ESS11e01",11,"1.0","20.06.2024",67921,"DE",0.9958686,2.9929698,2,3,66,6,7777,1,1,68,520,1,0.00012835317,156,2371
"ESS11e01",11,"1.0","20.06.2024",67941,"DE",1.0219342,2.9929698,2,2,2,7,6666,1,1,24,422,2,0.00012507937,202,2726
"ESS11e01",11,"1.0","20.06.2024",67942,"DE",1.0186515,2.9929698,4,4,4,8,6666,1,1,30,423,2,0.00012548246,183,2448
"ESS11e01",11,"1.0","20.06.2024",67943,"DE",0.9958686,2.9929698,66,66,66,2,6666,1,1,48,322,1,0.00012835317,129,2296
"ESS11e01",11,"1.0","20.06.2024",67961,"DE",1.1768914,2.9929698,2,2,2,6,2,1,1,60,322,2,0.00010861061,198,2256
"ESS11e01",11,"1.0","20.06.2024",67972,"DE",1.0192384,2.9929698,1,1,7,5,6666,1,1,35,321,2,0.00012541021,153,2649
"ESS11e01",11,"1.0","20.06.2024",67983,"DE",0.9958686,2.9929698,88,2,66,5,6666,1,1,46,322,1,0.00012835317,172,2378
"ESS11e01",11,"1.0","20.06.2024",68013,"DE",1.0216119,2.9929698,9,4,66,6,6666,1,2,49,610,1,0.00012511884,134,2630
"ESS11e01",11,"1.0","20.06.2024",68014,"DE",0.9958686,2.9929698,1,7,66,8,6666,1,2,51,520,2,0.00012835317,182,2394
"ESS11e01",11,"1.0","20.06.2024",68029,"DE",0.99586856,2.9929698,77,77,66,9,6666,1,2,57,321,2,0.00012835317,142,2319
"ESS11e01",11,"1.0","20.06.2024",68037,"DE",1.0195088,2.9929698,2,2,2,10,291,1,1,76,720,2,0.00012537694,185,2615
"ESS11e01",11,"1.0","20.06.2024",68043,"DE",0.9958686,2.9929698,2,2,2,88,2,1,1,80,520,2,0.00012835317,186,2242
"ESS11e01",11,"1.0","20.06.2024",68045,"DE",1.0216119,2.9929698,66,66,1,5,6666,1,1,29,720,1,0.00012511884,134,2565
"ESS11e01",11,"1.0","20.06.2024",68048,"DE",1.0186515,2.9929698,3,9,66,8,6666,1,1,34,520,1,0.00012548246,183,2407
"ESS11e01",11,"1.0","20.06.2024",68050,"DE",0.9958686,2.9929698,66,66,66,3,1,1,1,41,322,2,0.00012835317,211,2279
"ESS11e01",11,"1.0","20.06.2024",68079,"DE",1.0216119,2.9929698,4,4,2,8,6666,1,1,81,720,1,0.00012511884,134,2457
"ESS11e01",11,"1.0","20.06.2024",68113,"DE",0.9958686,2.9929698,1,1,66,7,2,1,1,53,322,2,0.00012835317,212,2280
"ESS11e01",11,"1.0","20.06.2024",68125,"DE",0.9958686,2.9929698,2,5,66,6,6666,1,2,65,321,1,0.00012835317,207,2270
"ESS11e01",11,"1.0","20.06.2024",68160,"DE",0.9958686,2.9929698,88,88,66,9,2,1,1,62,720,1,0.00012835317,211,2279
"ESS11e01",11,"1.0","20.06.2024",68161,"DE",0.9958686,2.9929698,4,4,4,10,6666,1,1,46,720,2,0.00012835317,148,2329
"ESS11e01",11,"1.0","20.06.2024",68180,"DE",0.9958686,2.9929698,1,1,1,5,6666,1,1,65,520,2,0.00012835317,167,2363
"ESS11e01",11,"1.0","20.06.2024",68184,"DE",0.9958687,2.9929698,3,3,66,4,6666,1,1,43,422,1,0.00012835316,156,2370
"ESS11e01",11,"1.0","20.06.2024",68197,"DE",0.9958686,2.9929698,4,4,66,10,6666,1,1,33,520,2,0.00012835317,129,2296
"ESS11e01",11,"1.0","20.06.2024",68205,"DE",0.9958686,2.9929698,2,4,2,9,2,1,1,67,322,2,0.00012835317,191,2251
"ESS11e01",11,"1.0","20.06.2024",68212,"DE",0.9958686,2.9929698,66,66,66,7,1,1,1,16,113,2,0.00012835317,165,2358
"ESS11e01",11,"1.0","20.06.2024",68238,"DE",0.9958686,2.9929698,4,1,66,10,2,1,2,39,720,2,0.00012835317,146,2326
"ESS11e01",11,"1.0","20.06.2024",68261,"DE",0.99586856,2.9929698,9,3,9,4,6666,1,1,31,422,2,0.00012835317,207,2271
"ESS11e01",11,"1.0","20.06.2024",68274,"DE",0.9958686,2.9929698,4,4,66,10,291,1,1,34,312,2,0.00012835317,166,2361
"ESS11e01",11,"1.0","20.06.2024",68291,"DE",0.9958686,2.9929698,88,88,66,4,6666,1,2,33,610,2,0.00012835317,158,2347
"ESS11e01",11,"1.0","20.06.2024",68324,"DE",0.9958686,2.9929698,2,2,2,5,6666,1,2,74,520,2,0.00012835317,182,2394
"ESS11e01",11,"1.0","20.06.2024",68346,"DE",0.9958686,2.9929698,66,66,1,4,2,1,1,16,213,2,0.00012835317,139,2314
"ESS11e01",11,"1.0","20.06.2024",68357,"DE",0.9958686,2.9929698,1,1,6,3,1,1,1,41,520,2,0.00012835317,159,2349
"ESS11e01",11,"1.0","20.06.2024",68377,"DE",0.99586856,2.9929698,1,1,1,4,6666,1,1,44,322,1,0.00012835317,170,2375
"ESS11e01",11,"1.0","20.06.2024",68391,"DE",0.9958687,2.9929698,88,88,4,10,6666,1,2,32,610,1,0.00012835316,137,2310
"ESS11e01",11,"1.0","20.06.2024",68413,"DE",0.9958686,2.9929698,88,88,66,2,6666,1,2,81,113,1,0.00012835317,178,2387
"ESS11e01",11,"1.0","20.06.2024",68425,"DE",0.9958686,2.9929698,66,66,66,2,6666,1,2,82,212,2,0.00012835317,180,2392
"ESS11e01",11,"1.0","20.06.2024",68427,"DE",1.0276766,2.9929698,77,88,77,5,6666,1,1,74,720,1,0.00012438047,174,2667
"ESS11e01",11,"1.0","20.06.2024",68429,"DE",0.99586856,2.9929698,3,3,66,3,6666,1,1,75,322,2,0.00012835317,179,2390
"ESS11e01",11,"1.0","20.06.2024",68513,"DE",0.99586856,2.9929698,2,4,2,9,6666,1,1,65,610,2,0.00012835317,209,2274
"ESS11e01",11,"1.0","20.06.2024",68579,"DE",0.9958686,2.9929698,66,66,66,7,3,2,1,23,322,2,0.00012835317,129,2296
"ESS11e01",11,"1.0","20.06.2024",68583,"DE",0.9958686,2.9929698,66,66,66,0,6666,1,1,48,322,1,0.00012835317,175,2383
"ESS11e01",11,"1.0","20.06.2024",68592,"DE",0.9958686,2.9929698,1,5,66,5,1,1,2,52,720,1,0.00012835317,161,2353
"ESS11e01",11,"1.0","20.06.2024",68594,"DE",0.99586856,2.9929698,7,7,66,3,6666,1,1,61,322,1,0.00012835317,168,2373
"ESS11e01",11,"1.0","20.06.2024",68620,"DE",0.9958686,2.9929698,88,88,66,0,6666,1,1,83,322,2,0.00012835317,172,2379
"ESS11e01",11,"1.0","20.06.2024",68623,"DE",0.9958686,2.9929698,2,2,66,6,6666,1,1,43,322,1,0.00012835317,188,2246
"ESS11e01",11,"1.0","20.06.2024",68637,"DE",0.9958686,2.9929698,5,4,5,7,6666,1,1,64,610,1,0.00012835317,173,2381
"ESS11e01",11,"1.0","20.06.2024",68641,"DE",0.9958686,2.9929698,77,77,55,5,2,1,2,64,321,1,0.00012835317,192,2232
"ESS11e01",11,"1.0","20.06.2024",68661,"DE",0.9958686,2.9929698,77,77,66,5,6666,1,2,71,322,2,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",68670,"DE",1.0219342,2.9929698,4,2,66,9,3,1,2,40,620,2,0.00012507937,202,2520
"ESS11e01",11,"1.0","20.06.2024",68681,"DE",1.0216119,2.9929698,9,4,9,9,6666,1,1,56,520,1,0.00012511884,134,2659
"ESS11e01",11,"1.0","20.06.2024",68682,"DE",0.9958686,2.9929698,1,1,1,8,1,1,1,46,322,1,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",68686,"DE",0.9958686,2.9929698,2,4,66,6,1,1,1,66,322,2,0.00012835317,144,2324
"ESS11e01",11,"1.0","20.06.2024",68699,"DE",0.99586856,2.9929698,1,1,66,6,6666,1,1,23,312,2,0.00012835317,162,2354
"ESS11e01",11,"1.0","20.06.2024",68719,"DE",0.9958686,2.9929698,1,1,1,10,1,1,1,56,520,2,0.00012835317,193,2254
"ESS11e01",11,"1.0","20.06.2024",68740,"DE",0.9958686,2.9929698,2,4,4,9,2,1,1,77,720,1,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",68743,"DE",0.9958686,2.9929698,66,66,66,7,1,1,2,17,213,2,0.00012835317,133,2305
"ESS11e01",11,"1.0","20.06.2024",68754,"DE",1.0216119,2.9929698,1,77,77,10,6666,1,1,42,610,2,0.00012511884,134,2563
"ESS11e01",11,"1.0","20.06.2024",68779,"DE",0.99586856,2.9929698,1,1,5,9,2,1,1,38,520,2,0.00012835317,206,2268
"ESS11e01",11,"1.0","20.06.2024",68780,"DE",1.0216119,2.9929698,2,2,2,9,2,1,2,34,720,2,0.00012511884,134,2410
"ESS11e01",11,"1.0","20.06.2024",68784,"DE",0.9958687,2.9929698,2,2,6,5,8,1,1,39,322,1,0.00012835316,143,2321
"ESS11e01",11,"1.0","20.06.2024",68786,"DE",0.9958686,2.9929698,2,2,2,1,2,1,2,49,321,1,0.00012835317,208,2272
"ESS11e01",11,"1.0","20.06.2024",68803,"DE",0.9958686,2.9929698,4,4,4,9,2,1,1,58,620,2,0.00012835317,139,2313
"ESS11e01",11,"1.0","20.06.2024",68844,"DE",0.9958686,2.9929698,77,77,66,6,6666,1,2,36,322,2,0.00012835317,159,2349
"ESS11e01",11,"1.0","20.06.2024",68861,"DE",0.9958686,2.9929698,1,1,66,7,1,1,2,62,322,2,0.00012835317,193,2254
"ESS11e01",11,"1.0","20.06.2024",68864,"DE",0.9958686,2.9929698,1,1,1,5,2,1,2,81,312,2,0.00012835317,216,2286
"ESS11e01",11,"1.0","20.06.2024",68918,"DE",0.9958686,2.9929698,2,2,2,8,1,2,1,999,423,2,0.00012835317,181,2366
"ESS11e01",11,"1.0","20.06.2024",68949,"DE",0.9958687,2.9929698,66,66,55,7,6666,1,1,53,322,1,0.00012835316,132,2302
"ESS11e01",11,"1.0","20.06.2024",68972,"DE",0.99586856,2.9929698,2,2,66,8,6666,1,1,63,322,2,0.00012835317,131,2300
"ESS11e01",11,"1.0","20.06.2024",68977,"DE",0.99586856,2.9929698,3,4,3,4,6666,1,1,24,312,2,0.00012835317,187,2243
"ESS11e01",11,"1.0","20.06.2024",68979,"DE",1.0216119,2.9929698,1,5,66,6,6666,1,1,33,620,2,0.00012511884,134,2635
"ESS11e01",11,"1.0","20.06.2024",68989,"DE",1.0195088,2.9929698,66,66,66,5,6666,2,2,37,113,2,0.00012537694,185,2434
